event_time,event_type,organisation_name,place_name,asset_name,asset_type,module_id
2021-02-18 13:51:55,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,
2021-02-17 23:10:09,Disconnected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-23 6:38:49,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 8:11:33,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 1:13:14,Connected,"Taylor, Flores and Douglas",Knight PLC,XQ-ZSS-50,3,
2021-02-22 10:09:42,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 7:49:27,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 9:11:25,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-18 23:55:52,Connected,"Taylor, Flores and Douglas","Knox, Mills and Keith",WT-JZS-58,3,
2021-02-17 18:53:09,Connected,"Taylor, Flores and Douglas",Hunter-Shepherd,JL-YFJ-40,3,
2021-02-16 13:16:00,Connected,Larson-Mccall,Benson Ltd,XX-PXF-22,8,
2021-02-23 2:25:21,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 6:54:04,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 12:10:57,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 18:54:50,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-16 13:46:44,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 22:44:59,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-23 5:48:18,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 3:09:48,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 6:38:42,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 3:30:08,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",EW-ONE-19,3,
2021-02-20 18:21:14,Disconnected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,324-50-2046
2021-02-21 11:05:02,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-18 7:01:48,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 7:54:04,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 7:15:21,Connected,"Taylor, Flores and Douglas",Knight PLC,XQ-ZSS-50,3,
2021-02-23 4:15:08,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,YW-QRR-91,3,
2021-02-15 19:49:42,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 6:40:12,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 12:31:43,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 22:48:25,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-22 12:31:23,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,IO-MMI-57,3,
2021-02-20 6:57:07,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 2:32:11,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-16 8:44:45,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 5:37:05,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 11:19:33,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 5:11:01,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 18:30:51,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-22 6:29:41,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 9:12:56,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 8:52:30,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 8:12:42,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 18:06:57,Disconnected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,877-10-5115
2021-02-23 7:05:26,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 18:06:24,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",BN-HAC-74,3,
2021-02-16 12:27:36,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 9:15:12,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 11:47:41,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 4:54:32,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 10:55:52,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 18:49:12,Disconnected,"Taylor, Flores and Douglas",Torres-Wilson,DA-IXV-17,3,
2021-02-22 0:54:51,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",EW-ONE-19,3,
2021-02-23 9:58:12,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 7:38:47,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 3:31:11,Connected,Larson-Mccall,Benson Ltd,MO-RQJ-49,8,
2021-02-21 5:11:21,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 9:04:53,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-18 13:13:30,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 11:22:10,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 19:24:47,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-22 2:45:07,Disconnected,"Taylor, Flores and Douglas",Chandler PLC,PI-PWV-21,3,
2021-02-20 16:15:51,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CK-XNN-42,3,
2021-02-18 6:16:40,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-16 18:30:08,Connected,"Taylor, Flores and Douglas",Smith Ltd,ZE-KHP-90,3,
2021-02-20 6:24:52,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 2:29:00,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,
2021-02-21 5:41:08,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 13:43:58,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,
2021-02-19 14:08:03,Disconnected,"Taylor, Flores and Douglas",Cantu-Lane,DT-XSY-00,3,
2021-02-23 2:23:16,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-17 2:59:41,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,351-86-2983
2021-02-17 15:40:21,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 11:53:11,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 5:37:19,Disconnected,"Taylor, Flores and Douglas","Wade, Ruiz and Harrison",FG-YFO-64,3,
2021-02-21 8:34:04,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 5:23:18,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 13:51:13,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 8:38:39,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 6:35:51,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 13:46:22,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 12:07:08,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 9:19:03,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 12:37:10,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 11:28:35,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 16:58:36,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 10:11:54,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 21:10:18,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 3:03:14,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-22 16:47:00,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 15:11:15,Connected,Larson-Mccall,"Aguilar, Price and Clark",BM-LAS-19,8,
2021-02-20 18:21:55,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,
2021-02-17 16:15:22,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 9:17:13,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 5:45:17,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 10:31:25,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 10:12:03,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 11:58:00,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 5:10:00,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 2:03:43,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 10:15:21,Connected,"Taylor, Flores and Douglas","Booth, Gregory and Saunders",ZU-MOT-42,3,
2021-02-15 16:43:32,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 20:35:22,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 13:35:10,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 0:30:22,Connected,"Taylor, Flores and Douglas","Knox, Mills and Keith",WT-JZS-58,3,
2021-02-19 4:50:00,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 7:31:01,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 3:21:40,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 3:36:21,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 11:15:42,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 11:21:34,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 20:29:29,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-19 5:22:54,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 13:38:18,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 11:00:09,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",EW-ONE-19,3,
2021-02-23 5:53:23,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 0:00:39,Connected,Larson-Mccall,"Aguilar, Price and Clark",CJ-KWS-16,8,
2021-02-19 9:08:09,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 2:58:57,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 14:39:32,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 7:39:34,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 20:20:18,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 7:04:31,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 12:28:14,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 6:02:24,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 8:32:24,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 5:06:19,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 2:00:54,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,IO-MMI-57,3,
2021-02-22 9:11:43,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 0:13:57,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,
2021-02-20 16:37:09,Connected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-22 12:14:44,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 13:34:01,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 8:33:41,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 10:01:32,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-18 2:45:17,Disconnected,"Taylor, Flores and Douglas",Olson Inc,US-KJX-96,3,
2021-02-20 18:21:47,Disconnected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,877-10-5115
2021-02-19 23:08:04,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,
2021-02-18 13:15:08,Connected,"Taylor, Flores and Douglas","Martinez, Pruitt and Wheeler",KN-GWX-65,3,
2021-02-19 2:47:48,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 12:03:42,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 2:45:08,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,YW-QRR-91,3,
2021-02-19 9:56:21,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 9:03:42,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 11:45:31,Connected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-22 8:38:31,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 4:00:14,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 22:15:07,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,PD-PFG-92,3,
2021-02-16 12:08:33,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 6:28:59,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 3:28:48,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-22 20:55:24,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-22 3:56:44,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 6:32:42,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 15:30:21,Connected,"Taylor, Flores and Douglas",Knight PLC,XQ-ZSS-50,3,
2021-02-21 21:48:13,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-23 0:31:48,Connected,Larson-Mccall,Benson Ltd,GR-TDN-28,8,
2021-02-16 20:01:47,Connected,Larson-Mccall,Benson Ltd,GR-TDN-28,8,
2021-02-23 2:12:14,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 3:30:17,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-22 2:45:49,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,WF-QFJ-09,3,
2021-02-16 10:48:46,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 12:35:10,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 20:49:21,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-15 17:32:40,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 5:31:54,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 6:42:00,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 19:39:19,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 8:27:49,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 3:05:46,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,WF-QFJ-09,3,
2021-02-18 7:15:51,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 0:00:11,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,509-27-8182
2021-02-21 12:20:37,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 3:29:13,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-22 19:30:00,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,598-84-6937
2021-02-22 6:46:23,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 3:33:58,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 15:54:26,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 18:14:54,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-20 21:15:29,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,598-84-6937
2021-02-15 19:37:39,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 3:23:46,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-21 0:30:08,Connected,"Taylor, Flores and Douglas","Martinez, Pruitt and Wheeler",KN-GWX-65,3,
2021-02-19 9:57:01,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 2:00:55,Connected,"Taylor, Flores and Douglas",Gallagher-Moore,IO-MMI-57,3,
2021-02-20 6:35:22,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 2:22:16,Disconnected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-22 8:17:15,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 17:45:24,Connected,"Taylor, Flores and Douglas","Knox, Mills and Keith",WT-JZS-58,3,
2021-02-19 4:11:53,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 5:25:12,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CF-MQK-54,3,
2021-02-22 9:19:43,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 6:12:44,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 3:27:24,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 23:53:04,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,
2021-02-16 6:28:40,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 5:11:22,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 12:04:26,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 11:31:40,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-18 11:48:34,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 14:17:13,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-18 7:15:20,Connected,"Taylor, Flores and Douglas","Parks, Nash and Espinoza",YN-NZP-03,3,
2021-02-21 0:13:59,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,
2021-02-16 3:03:46,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-20 12:24:56,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 13:21:02,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 10:49:45,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 21:31:01,Connected,Larson-Mccall,Benson Ltd,XX-PXF-22,8,
2021-02-18 2:45:47,Connected,"Taylor, Flores and Douglas",Brown-Jenkins,CF-MQK-54,3,
2021-02-21 7:19:31,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-17 5:23:59,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-18 0:03:02,Connected,Gonzalez-Hancock,Bell LLC,OZ-LHY-83,8,
2021-02-19 6:06:18,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 6:04:20,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-18 17:11:18,Connected,Larson-Mccall,Benson Ltd,MO-RQJ-49,8,
2021-02-20 9:56:01,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 16:26:56,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 10:01:55,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-23 2:20:13,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-17 9:36:51,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 6:12:32,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 15:30:21,Connected,"Taylor, Flores and Douglas","Parks, Nash and Espinoza",YN-NZP-03,3,
2021-02-18 6:08:13,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,PD-PFG-92,3,
2021-02-19 18:06:30,Disconnected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,478-66-3754
2021-02-19 12:04:16,Connected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-20 11:22:16,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-23 5:27:20,Disconnected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 12:52:12,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-21 5:00:07,Connected,"Taylor, Flores and Douglas",Matthews-Phillips,PD-PFG-92,3,
2021-02-23 2:45:09,Disconnected,"Taylor, Flores and Douglas",Cantu-Lane,PL-PSP-39,3,
2021-02-21 5:37:04,Connected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-22 9:58:39,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 16:44:22,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-18 4:03:05,Connected,"Taylor, Flores and Douglas","Harris, Gross and Schmidt",EW-ONE-19,3,
2021-02-22 4:00:45,Connected,"Taylor, Flores and Douglas","Bell, Turner and Rodriguez",EI-IUO-83,3,
2021-02-17 2:00:20,Connected,"Taylor, Flores and Douglas",Knight PLC,XQ-ZSS-50,3,
2021-02-20 16:23:05,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,
2021-02-21 5:15:22,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 5:15:01,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-17 6:41:42,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-19 2:00:07,Connected,"Taylor, Flores and Douglas","Hart, Mason and Smith",WN-DQW-72,3,
2021-02-21 10:16:00,Connected,Larson-Mccall,Benson Ltd,XX-PXF-22,8,
2021-02-18 12:22:26,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-22 6:55:47,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 16:03:40,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-19 10:01:40,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 12:14:28,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 9:56:36,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-21 21:00:20,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-17 4:25:23,Disconnected,Larson-Mccall,Cohen PLC,FI-DMS-52,8,
2021-02-16 22:15:21,Connected,"Taylor, Flores and Douglas","Parks, Nash and Espinoza",YN-NZP-03,3,
2021-02-17 12:24:26,Connected,"Taylor, Flores and Douglas","Booth, Gregory and Saunders",ZU-MOT-42,3,
2021-02-22 23:20:35,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-23 5:59:20,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-23 0:00:44,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,509-27-8182
2021-02-17 2:00:07,Connected,"Taylor, Flores and Douglas",Lane Inc,KH-QQF-62,3,
2021-02-21 19:06:56,Connected,Gonzalez-Hancock,Bell LLC,OQ-XNB-63,5,
2021-02-17 7:36:08,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 18:52:09,Connected,"Taylor, Flores and Douglas","Young, Fox and Bryant",UM-XEZ-99,3,
2021-02-22 23:00:21,Connected,"Taylor, Flores and Douglas","Knox, Mills and Keith",WT-JZS-58,3,
2021-02-22 10:11:02,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-16 21:12:01,Connected,Gonzalez-Hancock,Thompson Group,EB-FVF-50,5,598-84-6937
2021-02-23 8:31:47,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 15:59:00,Connected,Gonzalez-Hancock,"Torres, Montoya and Neal",NW-CNY-73,5,
2021-02-18 8:49:53,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-20 18:12:32,Connected,Gonzalez-Hancock,Flynn-Mcgrath,ND-IRJ-15,8,
2021-02-22 5:29:53,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-19 2:10:45,Disconnected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-20 10:00:58,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
2021-02-21 3:53:24,Connected,Larson-Mccall,Cohen PLC,GV-WTD-14,8,
